customer_id,frequency,recency,T,monetary_value,expected_purchases_60d,probability_alive,probability_alive_60d,is_churn_60d
C00575,38.0,149.0,149.0,41.601578947368424,11.671478005389307,0.9714458180600741,0.00013698829934964652,False
C00576,4.0,110.0,111.0,41.0575,2.432944656639127,0.9525324803818133,0.681844064315886,False
C00577,4.0,51.0,56.0,47.21,4.031877747397463,0.9323573001339531,0.28850904120090937,False
C00578,9.0,154.0,168.0,61.154444444444444,2.962717076634537,0.9068645004879409,0.315866655651503,False
C00580,0.0,0.0,0.0,0.0,5.692075193053937,1.0,1.0,False
C00581,2.0,33.0,90.0,104.595,1.0416310425665627,0.5175086322321898,0.16528195504566753,True
C00582,21.0,138.0,138.0,28.061904761904763,7.421996823656856,0.9649299066509099,0.014381489704628986,False
C00583,11.0,105.0,108.0,64.28818181818181,5.194743304374496,0.9452811040515958,0.0975407541848496,True
C00584,11.0,84.0,209.0,30.817272727272726,0.002225702371702063,0.0006994475640029,3.394726076806999e-05,True
C00585,0.0,0.0,186.0,0.0,0.5054539598651527,1.0,1.0,True
C00586,1.0,6.0,87.0,159.33,0.30939684204199225,0.20206618883716929,0.06672468835731514,True
C00587,4.0,22.0,24.0,76.185,6.808331543575408,0.9392872577077552,0.06639848937047133,False
C00588,19.0,110.0,110.0,55.9878947368421,8.109876591109483,0.9639624264992283,0.007624253105545466,False
C00589,3.0,13.0,274.0,16.503333333333334,0.0002948284125036445,0.00030828603163678364,0.00012633491010565946,True
C00592,2.0,15.0,151.0,35.985,0.04118406149984307,0.03171570244982651,0.010248038992094385,True
C00593,8.0,205.0,263.0,132.81375,1.3985635399424128,0.6974351983312495,0.2557283064383236,False
C00594,2.0,52.0,81.0,279.90500000000003,1.840459354405055,0.84017128575338,0.4610938732680085,True
C00596,5.0,18.0,24.0,7.568,7.245932496700645,0.872298139780991,0.012108188954761538,False
C00597,0.0,0.0,10.0,0.0,3.661400276463384,1.0,1.0,True
C00598,2.0,16.0,137.0,21.605,0.0693003152840359,0.049021824069970764,0.014667372120243875,True
C00599,46.0,121.0,121.0,74.75173913043479,16.016373535935127,0.9737416823470564,9.279317128194892e-07,False
C00600,32.0,138.0,138.0,166.695625,10.645203124858908,0.9694419643582444,0.00043650659698054857,False
C00601,3.0,48.0,270.0,48.31333333333333,0.01528635335103291,0.015768241924117327,0.00644773519732084,True
C00602,1.0,96.0,191.0,4.39,0.6090022238436338,0.7857331872332317,0.6461279023262717,True
C00603,6.0,68.0,93.0,94.78833333333334,2.8798079305642377,0.7378920910280977,0.0838251322617314,False
C00604,27.0,47.0,47.0,46.29555555555556,18.386452359998643,0.9675438979508127,9.391830810895206e-08,False
C00605,6.0,55.0,139.0,13.271666666666667,0.12807716005592598,0.045534985320629065,0.00371598212658903,True
C00606,4.0,74.0,156.0,41.0775,0.6309258963777732,0.32973670989546344,0.0805311253581498,True
C00607,3.0,81.0,215.0,23.84,0.294813269600831,0.2468623191068862,0.09865263862624328,True
C00608,3.0,159.0,172.0,29.95,1.3655637464246704,0.9361480559135995,0.7970239286940857,True
C00609,25.0,130.0,130.0,68.964,9.009895346680581,0.9667169677623901,0.002689187346474395,False
C00610,5.0,40.0,184.0,6.636,0.006896027664042082,0.0035666675477540326,0.0006058119802168027,True
C00611,12.0,82.0,104.0,14.503333333333332,3.570951538762891,0.589217449591478,0.005148515293383261,True
C00613,5.0,10.0,12.0,102.33600000000001,10.22416636187135,0.9264710796944553,0.004351862332295157,False
C00614,2.0,141.0,169.0,97.635,1.0769191885400882,0.9161641704815651,0.7921903072318942,False
C00615,25.0,212.0,267.0,8.35,0.4153666284987786,0.08002580065819107,0.0004970195342126902,True
C00617,9.0,100.0,110.0,27.934444444444445,4.182768872855513,0.9032367991891109,0.12069960406611453,False
C00619,1.0,2.0,5.0,59.71,6.170004629619144,0.9263458317669304,0.21391485611418987,True
C00620,6.0,83.0,164.0,68.07,0.41305117237157013,0.1691418295478625,0.02124603757316056,True
C00621,15.0,102.0,106.0,70.83999999999999,6.673668227267302,0.9347866247660803,0.016333474434852727,False
C00623,11.0,210.0,277.0,80.63636363636364,1.1415948032278762,0.46045078222573316,0.07308823981862271,True
C00624,0.0,0.0,178.0,0.0,0.5260542081947875,1.0,1.0,True
C00625,22.0,239.0,239.0,39.245,4.92702202897291,0.9653944247077659,0.15287145416320935,False
C00626,8.0,22.0,123.0,21.89125,0.00021540910024418184,5.571888798602105e-05,1.6459694079195325e-06,True
C00628,12.0,78.0,80.0,45.7825,6.971179829920994,0.9472081140571205,0.020572806164418207,False
C00629,5.0,42.0,118.0,30.082,0.18290235888577852,0.0646618106943137,0.005576756272324827,True
C00630,4.0,44.0,46.0,40.9075,4.678053799316877,0.9454360030118474,0.2509136434246615,True
C00631,9.0,100.0,101.0,99.48666666666666,4.725286690953639,0.9542950767083349,0.19009504777951444,False
C00633,17.0,135.0,282.0,60.827058823529406,0.0002470976466781008,6.997632006582787e-05,2.219392244447041e-06,True
C00634,16.0,131.0,144.0,46.869375,5.032305450734213,0.8487965040760832,0.018586996702825424,True
C00636,7.0,162.0,165.0,29.437142857142856,2.5925917036694037,0.9503124676247082,0.6070637766507438,False
C00637,1.0,5.0,8.0,34.22,5.51991690817009,0.930709636304236,0.27977306090371623,False
C00638,35.0,193.0,195.0,76.19485714285715,8.699259132020758,0.9585230830336244,0.0022130388102824068,False
C00639,9.0,158.0,159.0,66.20333333333332,3.271591561042016,0.9556408111394813,0.47114423278227147,True
C00640,25.0,102.0,102.0,17.5588,10.75684759109376,0.9667169677623901,0.0004354462881252663,False
C00641,2.0,26.0,51.0,20.375,2.3949375863585867,0.7713167859083415,0.23035542817001436,True
C00642,9.0,168.0,175.0,34.23222222222223,2.961383903960294,0.9386786228007028,0.4447498470827898,False
C00643,19.0,163.0,179.0,31.335263157894737,4.688137423099966,0.8171669281823476,0.0162794259656822,False
C00644,11.0,180.0,192.0,109.32272727272726,3.140706570525243,0.9170552447772429,0.30089311768576676,False
C00645,1.0,5.0,5.0,26.64,6.3412735479611175,0.9520596291044069,0.30054914723548065,False
C00646,0.0,0.0,1.0,0.0,5.392193350437716,1.0,1.0,False
C00647,3.0,17.0,174.0,144.15,0.0062941641595496214,0.0043593428604579414,0.0011856750591673583,True
C00648,5.0,39.0,48.0,36.452000000000005,4.90495546618135,0.8824998015896388,0.07507406106951324,False
C00649,2.0,57.0,201.0,74.59,0.2511027546857222,0.24961269655791474,0.11763496576861524,True
C00650,6.0,113.0,143.0,81.575,2.2234820639531327,0.8097083839778292,0.260139462962048,False
C00651,29.0,253.0,266.0,14.309655172413795,5.206835106573037,0.8767402023285801,0.018078331081287743,False
C00653,6.0,161.0,273.0,80.64,0.5037164400980912,0.3247875309047963,0.10013365515979926,True
C00654,13.0,147.0,245.0,40.71846153846154,0.07042875294072934,0.022143774690413093,0.0010575499013863088,True
C00655,34.0,205.0,207.0,41.60294117647059,8.086404987282684,0.9591759980943596,0.004456584170594387,False
C00656,15.0,114.0,201.0,52.49933333333333,0.018734609203159006,0.0043971033034613085,7.255906122033739e-05,True
C00658,8.0,44.0,86.0,60.9075,0.5337752238680202,0.10421424582856162,0.0012229945648381249,True
C00659,30.0,234.0,252.0,83.57266666666666,4.940926483159963,0.7709372158154358,0.005327891944362999,True
C00660,8.0,31.0,32.0,67.4875,9.23010685494271,0.9480185331016,0.005693931432086339,False
C00661,3.0,72.0,109.0,127.04,1.7126356478800384,0.7931273084693613,0.37129647457591514,True
C00662,1.0,1.0,178.0,111.36,0.016701945189302167,0.02021881487470115,0.009763467603064003,True
C00663,8.0,186.0,196.0,67.845,2.4321944632313612,0.9335089505667351,0.550590797363995,False
C00664,0.0,0.0,125.0,0.0,0.7206401582590666,1.0,1.0,True
C00665,12.0,163.0,213.0,77.3775,1.4924087109822497,0.4437776968215021,0.0311080344609911,True
C00666,14.0,229.0,248.0,19.99285714285714,2.961064407623128,0.8839781019401314,0.23031225824015664,False
C00667,5.0,19.0,28.0,108.026,6.227662143744167,0.8115121533676288,0.011371138185065454,False
C00668,7.0,64.0,179.0,12.81857142857143,0.02126010302149704,0.008361678238618525,0.0007984081064841921,True
C00669,33.0,202.0,282.0,59.084242424242426,0.003672875252068454,0.0005793718495276096,9.628542874131655e-07,True
C00670,20.0,242.0,243.0,93.015,4.452346766495328,0.9614375688081659,0.20834841180618113,False
C00671,25.0,130.0,134.0,60.4008,8.501276758978081,0.9333167159318613,0.0016039843243021382,False
C00672,6.0,54.0,59.0,26.14166666666667,5.068123543297239,0.9266296538502728,0.11143247929503608,False
C00674,9.0,58.0,58.0,87.9388888888889,7.090384393265886,0.9581962121648306,0.03427078490503454,False
C00675,19.0,197.0,274.0,39.57473684210527,0.16406115953115114,0.041127251125037234,0.0008535225572220403,True
C00677,0.0,0.0,116.0,0.0,0.7689423061642812,1.0,1.0,True
C00678,5.0,89.0,90.0,34.612,3.352784245610321,0.9524952138024846,0.48666954013210795,False
C00679,2.0,25.0,152.0,206.75,0.11218828444860554,0.08689835735930164,0.029374736203179583,True
C00681,0.0,0.0,19.0,0.0,2.7735829009095068,1.0,1.0,False
C00682,17.0,132.0,132.0,61.6935294117647,6.431772153760685,0.9629400521470067,0.04022202279064367,False
C00683,4.0,32.0,165.0,102.53,0.016573320844145457,0.009096175254707512,0.0017588870204648603,True
C00684,3.0,10.0,41.0,24.099999999999998,1.3492494879459738,0.30080877740182527,0.013289834692542014,False
C00685,19.0,84.0,112.0,23.356315789473683,1.0784101447853414,0.12991496030743793,4.772391415514494e-05,True
C00686,5.0,42.0,44.0,83.362,5.554247643796566,0.9442112603300029,0.12778730240102718,False
C00687,6.0,32.0,33.0,67.59666666666666,7.486536634303968,0.9486356264432463,0.03235249551604483,False
C00689,0.0,0.0,1.0,0.0,5.392193350437716,1.0,1.0,False
C00690,13.0,123.0,136.0,72.7,4.5329672394371805,0.8659971707209969,0.04412126900094584,False
C00691,4.0,151.0,164.0,14.6175,1.7065023380873194,0.9316325768945842,0.7218107130121796,True
C00692,22.0,192.0,214.0,63.33636363636364,4.015447458066157,0.7162890070050707,0.0098874534570202,False
C00693,35.0,250.0,251.0,23.558857142857143,7.127113434069074,0.9662366141429912,0.015827705891028297,False
C00694,0.0,0.0,1.0,0.0,5.392193350437716,1.0,1.0,True
C00695,22.0,53.0,59.0,40.43363636363636,11.29266544489189,0.7868388712791043,2.5899940661006174e-06,False
C00696,3.0,25.0,38.0,25.61,3.9699280699360844,0.8429945895107539,0.1276740932957085,True
C00697,1.0,1.0,5.0,7.87,6.086371234371103,0.9137893667826698,0.1865557343703491,False
C00698,7.0,80.0,117.0,25.967142857142857,2.01357588318199,0.5533717436476685,0.04454777765819054,True
C00699,10.0,88.0,215.0,166.78,0.005239518584739687,0.0018245207088956146,0.0001200121151985725,True
C00700,17.0,85.0,129.0,45.55529411764706,0.18037319882600006,0.026523496683176443,3.922818282435621e-05,True
C00701,13.0,81.0,84.0,54.41461538461538,7.1050297223446215,0.9394021686731747,0.013832919013215431,False
C00702,3.0,53.0,187.0,54.333333333333336,0.14243000785908694,0.1051842485530339,0.03318479653599841,True
C00703,44.0,201.0,269.0,28.587272727272726,0.001107560948871236,0.00012956260962030089,1.993096231969507e-08,True
C00704,16.0,109.0,231.0,28.115,0.0005236531401184323,0.00013115160679844415,2.71955099782671e-06,True
C00705,4.0,20.0,20.0,111.42750000000001,7.558139458401483,0.9545609613629924,0.06127337433713014,False
C00706,14.0,185.0,197.0,89.62428571428572,3.7154172843545212,0.9083440701025833,0.16328235587862452,False
C00707,1.0,1.0,129.0,21.37,0.048221142909033225,0.04390084390783637,0.017429705709510298,True
C00708,10.0,112.0,216.0,14.165000000000001,0.057426165636639125,0.020078757693931096,0.001357916525357377,True
C00709,4.0,131.0,222.0,32.0775,0.7913125338993958,0.5657144196630245,0.26316454289970087,True
C00710,6.0,50.0,66.0,24.736666666666668,4.026361637070888,0.7970001289749998,0.0503918126427049,False
C00711,1.0,7.0,204.0,77.55,0.02520442474526277,0.03452572099434411,0.018138995067121425,True
C00712,9.0,85.0,256.0,102.0,0.0011336576178323395,0.0005020784466105175,5.860126999588668e-05,True
C00713,21.0,138.0,173.0,75.30380952380953,1.2890581981735918,0.20065057449151993,0.0004558421349896555,False
C00714,5.0,66.0,118.0,40.592,1.2111758964138708,0.42818926452631406,0.05726686936123145,True
C00715,6.0,30.0,33.0,17.26,7.3339397091964615,0.9292997323290874,0.023242073386957402,False
C00716,7.0,38.0,41.0,44.23571428571428,7.188850249746703,0.9316732323329667,0.02218145626155946,False
C00717,4.0,41.0,56.0,16.1725,3.6417764049907873,0.8421477607649352,0.13565971650277758,True
C00718,7.0,97.0,149.0,22.93,1.3087027129267728,0.4396884311721448,0.04880471803556265,True
C00719,14.0,211.0,216.0,10.764285714285714,3.5757681171676303,0.9462085306070525,0.31626050924215887,True
C00720,2.0,11.0,166.0,99.03,0.016216069989934943,0.013577531719630807,0.004706721806370449,True
C00721,9.0,69.0,255.0,17.256666666666668,0.00018046308018154357,7.964362390723199e-05,9.225440179935432e-06,True
C00722,2.0,23.0,229.0,24.169999999999998,0.016693519867284595,0.018688139745238364,0.008318653894253642,True
C00723,5.0,55.0,65.0,159.10999999999999,4.0364771180794055,0.8964462910853388,0.1646295457348235,False
C00724,25.0,238.0,247.0,115.19959999999999,5.101607961076324,0.9192859519050663,0.043580518059298204,False
C00725,1.0,2.0,295.0,11.22,0.0034649061409936367,0.006677648637335664,0.004133121917481808,True
C00726,9.0,119.0,254.0,48.154444444444444,0.02860936722362293,0.012581675835987977,0.0014630138236293752,True
C00727,10.0,56.0,215.0,70.479,6.501485666580593e-05,2.2639666307918346e-05,1.4866698089182636e-06,True
C00728,14.0,116.0,124.0,30.417142857142856,5.426454616242824,0.9068939072973327,0.03276615414084396,False
C00729,5.0,27.0,301.0,128.804,3.139133904502922e-05,2.5343636109578807e-05,7.862450809144748e-06,True
C00731,14.0,164.0,209.0,39.75142857142857,1.6320464462933628,0.41975874537251157,0.01689725699573653,True
C00732,9.0,62.0,63.0,95.65333333333334,6.663345662598834,0.9522418842776367,0.04071755353368894,False
C00733,0.0,0.0,14.0,0.0,3.2051980318710913,1.0,1.0,False
C00734,1.0,13.0,31.0,36.63,2.691936564301295,0.8341152046060795,0.33707154601846906,False
C00735,8.0,82.0,95.0,33.527499999999996,4.12145134570382,0.868254000316686,0.08591392359771395,False
C00736,7.0,63.0,240.0,75.59571428571428,0.0013529322701341649,0.0006898300057484866,0.00010888974177753605,True
C00737,1.0,45.0,102.0,84.23,1.0215197841592676,0.7610305959131497,0.5067998737614683,True
C00738,3.0,90.0,145.0,11.976666666666667,1.2481536603670345,0.7366761693293256,0.38238369345975454,True
C00739,0.0,0.0,279.0,0.0,0.347338392743817,1.0,1.0,True
C00740,11.0,75.0,240.0,47.99818181818182,0.00011149311807613651,3.956544103793604e-05,2.675958709822495e-06,True
C00741,5.0,33.0,34.0,30.881999999999998,6.535861345653553,0.9489549061907175,0.07615196293521702,False
C00743,8.0,146.0,222.0,86.50625,0.7980674461947227,0.34188261982459317,0.054496412732657706,True
C00744,2.0,6.0,16.0,60.230000000000004,4.9743351724387175,0.8211460188687335,0.073771943643347,False
C00745,3.0,29.0,171.0,39.72666666666667,0.031222271271023908,0.02129387159315425,0.005757841639812498,True
C00746,8.0,75.0,77.0,75.895,5.271322363644102,0.9478552353167455,0.11864232642130285,False
C00747,9.0,65.0,185.0,53.85111111111111,0.0035557043211633327,0.0011823324561774633,7.05434181393928e-05,True
C00749,12.0,136.0,180.0,20.925833333333333,1.6162613159449817,0.41583316877179743,0.017454659015056263,True
C00750,8.0,64.0,65.0,106.91875,5.979486239633082,0.952213032980372,0.07735568207460954,False
C00751,9.0,133.0,198.0,69.99111111111111,0.8884864616625744,0.3133911005323771,0.030721334910220822,True
C00752,20.0,73.0,115.0,98.3555,0.04556620728501664,0.005367905012999175,1.3764686666039967e-06,True
C00753,3.0,25.0,149.0,52.449999999999996,0.0403985185022035,0.024414256449946114,0.00568417124763662,True
C00754,18.0,59.0,61.0,44.22944444444445,11.330626266442046,0.9394598494573723,0.00015043989927783345,False
C00756,3.0,86.0,109.0,69.94,1.9136723484915417,0.8862280783014811,0.5454341973507039,False
C00757,33.0,187.0,241.0,86.60363636363637,0.060417095351064494,0.008342295882256321,5.535939217357318e-06,True
C00758,16.0,158.0,160.0,17.265,5.194508670896551,0.9542716816088148,0.09964438648371192,False
C00759,15.0,79.0,157.0,99.08733333333333,0.005155108645100813,0.0009839386118835416,6.514622145064625e-06,True
C00760,0.0,0.0,60.0,0.0,1.3192066890353693,1.0,1.0,True
C00761,16.0,51.0,56.0,85.239375,10.159509017557324,0.8740579519169647,0.00012529062863596863,False
C00762,5.0,85.0,108.0,45.64,2.557687926103825,0.8407934610991682,0.26566248930452546,False
C00763,20.0,28.0,28.0,142.7905,18.784401460611484,0.9644527482693178,1.3102966187077202e-07,False
C00764,1.0,21.0,84.0,66.57,0.8691497380513343,0.5516631715065247,0.2520020582508388,True
C00765,0.0,0.0,2.0,0.0,5.122543850184611,1.0,1.0,False
C00766,31.0,239.0,244.0,27.036451612903225,6.393863627006731,0.9429793875918508,0.017528750991132637,False
C00768,20.0,59.0,59.0,31.2175,12.867741885619669,0.9644527482693178,6.286681007499845e-05,False
C00769,4.0,59.0,132.0,40.5325,0.636413583179685,0.2881042439073363,0.05368076811302429,True
C00770,28.0,151.0,281.0,124.87678571428572,5.419813730495507e-06,9.870510100684657e-07,4.051540420064258e-09,True
C00772,36.0,178.0,292.0,25.879444444444445,5.278013005913291e-06,7.933058059799907e-07,9.32987181031349e-10,True
C00774,0.0,0.0,72.0,0.0,1.143784510970274,1.0,1.0,True
C00775,10.0,146.0,195.0,37.592,1.582513628792057,0.5060680450629441,0.05075189791127452,True
C00777,0.0,0.0,2.0,0.0,5.122543850184611,1.0,1.0,False
C00779,0.0,0.0,35.0,0.0,1.938946642897613,1.0,1.0,False
C00780,15.0,156.0,183.0,23.21466666666667,3.1515266033420675,0.6831566387344437,0.02486270734364772,False
C00782,4.0,29.0,31.0,32.057500000000005,5.947867685535628,0.9419802659884773,0.11603548011107251,False
C00783,1.0,116.0,123.0,96.23,1.0818195785723372,0.9451320563349336,0.8653557404666548,True
C00784,9.0,35.0,215.0,65.01666666666667,4.293368085763492e-06,1.6278317403999567e-06,1.3484833387522134e-07,True
C00785,0.0,0.0,10.0,0.0,3.661400276463384,1.0,1.0,True
C00786,17.0,78.0,83.0,53.31588235294117,8.539028945175923,0.9064463700757883,0.001212876958103374,False
C00787,4.0,13.0,166.0,119.78,0.0007920277913670168,0.00043700757484893007,8.458066725335484e-05,True
C00788,16.0,191.0,199.0,43.893125,4.213881108170322,0.9286110794683764,0.13884152664083346,False
C00789,18.0,22.0,22.0,71.85555555555555,19.1975833691118,0.9634583890136729,1.2060018547229894e-07,False
C00790,12.0,64.0,72.0,23.458333333333332,6.847091044554211,0.8638869208168947,0.0045542612981599555,False
C00791,4.0,35.0,285.0,67.5375,0.0007801484906511639,0.0007009196397835399,0.0002466301991291466,True
C00792,3.0,7.0,10.0,59.40666666666667,8.09445839622161,0.917394421986552,0.030779240711965236,False
C00793,8.0,21.0,21.0,126.75625000000001,11.414864841579572,0.9575164515081243,0.0014718066686218994,False
C00795,26.0,151.0,249.0,99.35653846153846,0.000420181345337721,7.365110213339704e-05,2.4928331995591495e-07,True
C00796,7.0,109.0,223.0,59.184285714285714,0.1437715054523485,0.0686350517246873,0.010222366447449253,True
C00798,4.0,63.0,76.0,54.915,3.095696290040661,0.8962992487185489,0.3196707937562636,True
C00799,27.0,195.0,218.0,99.55925925925925,3.952932409571351,0.5991459755813111,0.0020375972479909524,True
C00801,12.0,53.0,163.0,46.74333333333333,0.00017424302238345564,4.1232349708541565e-05,7.572989784446094e-07,True
C00802,40.0,255.0,268.0,26.405,6.528224019233516,0.8296462257586696,0.001571203970249997,False
C00803,5.0,54.0,80.0,73.798,2.7402815310434785,0.7105263183057239,0.08252335143727901,False
C00804,5.0,22.0,23.0,94.842,8.031055049305104,0.9468912577769321,0.027897446370947918,False
C00805,14.0,70.0,175.0,27.66857142857143,0.00034054722064129713,7.531690452395161e-05,9.956337686275444e-07,True
C00808,2.0,20.0,44.0,45.03,2.5410273151649614,0.7386331042921958,0.16929371563764078,False
C00809,3.0,8.0,174.0,41.623333333333335,0.001283153239417888,0.0008887129047377931,0.00024110455525626787,True
C00810,1.0,21.0,113.0,5.27,0.4660681622222687,0.3786284921550339,0.17574977566187958,True
C00812,15.0,151.0,153.0,129.054,5.1035490005626,0.9537609245927112,0.10956706621228235,False
C00813,7.0,159.0,270.0,46.755714285714284,0.40287919682119333,0.2285168581486532,0.05284717758187456,True
C00816,6.0,62.0,64.0,17.391666666666666,4.890343652283354,0.9469082365542808,0.1814747698137846,False
C00817,32.0,194.0,201.0,79.1571875,7.469158221469545,0.91238414927121,0.0026180886075089734,False
C00818,22.0,203.0,204.0,30.71409090909091,5.611329496838215,0.9615676584738737,0.07324457745017145,False
C00819,12.0,212.0,227.0,143.71,2.891404662331808,0.9089396979738593,0.32192063715701835,False
C00820,46.0,145.0,260.0,24.433695652173913,1.880669108748655e-09,2.054255782619431e-10,1.6384465411593784e-14,True
C00821,13.0,62.0,193.0,83.55538461538461,3.951114958083865e-05,1.0097230330266409e-05,2.397604152545345e-07,True
C00823,2.0,86.0,148.0,15.175,1.0199974163710133,0.7717891145107185,0.5121316485494621,False
C00827,0.0,0.0,0.0,0.0,5.692075193053937,1.0,1.0,False
C00828,15.0,197.0,223.0,26.334,3.054344863484526,0.7838256516996513,0.07730652217297375,False
C00829,32.0,161.0,198.0,55.529375,0.3942193320224413,0.04757148151658532,1.1351310319481498e-05,True
C00830,5.0,34.0,39.0,83.32000000000001,5.818739280871217,0.9170055328213995,0.06546236238252111,False
C00831,15.0,77.0,91.0,55.802,5.58965866964684,0.6994772809712273,0.0012428888832652731,True
C00832,15.0,97.0,265.0,83.15533333333333,1.7776569199432593e-05,5.305944969523841e-06,2.0517781870610664e-07,True
C00834,26.0,108.0,111.0,19.498076923076923,10.14581012509309,0.9376592848778486,0.000295224807904799,False
C00836,6.0,111.0,165.0,138.41833333333332,1.4048830186706593,0.5783232880675903,0.12879490925781042,True
C00838,2.0,34.0,34.0,45.4,3.8761074740517345,0.9529234537458061,0.501959656019015,False
C00839,2.0,23.0,26.0,116.95500000000001,4.468624391894825,0.9382390675642004,0.33938357069974034,False
C00840,6.0,68.0,159.0,28.256666666666664,0.1634578759616119,0.06517073514268726,0.006980943165607025,True
C00841,4.0,60.0,64.0,39.42,3.691249191033228,0.9396487868426782,0.37619373841170267,False
C00842,11.0,103.0,107.0,45.11545454545455,5.199152317941696,0.9392750654263998,0.08550561243007414,False
C00843,16.0,66.0,70.0,22.15375,9.231957343512283,0.9154697962632045,0.000797552476240306,False
C00844,1.0,1.0,187.0,11.94,0.014139416366505774,0.01789619982265581,0.008883545506116714,True
C00846,0.0,0.0,1.0,0.0,5.392193350437716,1.0,1.0,False
C00847,8.0,54.0,71.0,16.6625,4.262799108251099,0.7226715836757046,0.014561836692680935,False
C00849,16.0,80.0,200.0,28.336875,5.6314254620821406e-05,1.2462889503850802e-05,1.5730347807651207e-07,True
C00850,6.0,40.0,48.0,19.513333333333332,5.550582481841827,0.8830415711933488,0.039939428391974945,False
C00851,0.0,0.0,5.0,0.0,4.455074200612369,1.0,1.0,False
C00852,6.0,46.0,67.0,53.166666666666664,3.423608647406652,0.6850783263941591,0.02971239361484714,False
C00854,2.0,13.0,147.0,84.69,0.035717372565209925,0.02686583472585899,0.008444282137804543,True
C00855,26.0,213.0,248.0,134.8653846153846,2.046356671638364,0.3574641891275281,0.001842925243971872,True
C00856,4.0,82.0,266.0,80.7175,0.05296348296745853,0.04465307097966616,0.015180305973147122,True
C00857,22.0,157.0,168.0,38.85454545454545,5.917610169945007,0.8644934853344948,0.00744710668281543,True
C00858,5.0,24.0,241.0,32.678,9.586474364255337e-05,6.313237349178281e-05,1.5288668190376002e-05,True
C00859,3.0,47.0,193.0,77.36666666666667,0.08138653661758638,0.06182779684303046,0.019471481575091664,True
C00860,2.0,35.0,254.0,50.525,0.02917649912454191,0.035929811700840655,0.017287719882994018,True
C00861,1.0,2.0,110.0,36.22,0.09351560562818124,0.07425230503290872,0.0267502140830424,True
C00862,5.0,35.0,220.0,54.77,0.0010062019036746039,0.0006102418119295439,0.00013197205116530165,True
C00863,34.0,158.0,162.0,141.47382352941176,9.571964543497545,0.9347265011941376,0.0004112914622434696,False
C00864,1.0,15.0,27.0,22.7,3.1078090490286616,0.8867134685542662,0.406251833514514,False
C00865,4.0,66.0,77.0,67.7275,3.111060900944113,0.9098134551029504,0.35992942278794043,False
C00867,5.0,29.0,294.0,113.272,5.121815930976897e-05,4.046164497382674e-05,1.2250895809882554e-05,True
C00868,7.0,82.0,284.0,42.354285714285716,0.001958415905578987,0.0011632289015589485,0.00023559233212225035,True
C00869,1.0,32.0,44.0,24.46,2.3460293591890826,0.9139553618131642,0.6082686759162511,True
C00870,9.0,74.0,119.0,40.02444444444445,0.946934580216974,0.21772885706561318,0.005165592749459381,True
C00871,2.0,125.0,276.0,52.89,0.42766542215052294,0.5687971907515433,0.39605806630257934,True
C00872,4.0,50.0,96.0,14.932500000000001,1.410028584591805,0.4904199839087332,0.07437917509815788,True
C00873,10.0,99.0,211.0,30.286,0.021522845012458526,0.007372345452000608,0.00046693786757278467,True
C00874,17.0,93.0,209.0,36.271764705882354,0.00013227561751170204,2.8865719247069887e-05,3.359592727081465e-07,True
C00876,0.0,0.0,7.0,0.0,4.099426110123686,1.0,1.0,False
C00877,13.0,86.0,195.0,90.67923076923077,0.0018949406231069936,0.0004885491923825648,1.1978460438495927e-05,True
C00878,1.0,2.0,3.0,15.96,6.851219321701591,0.9441560223245598,0.2258179976044777,False
C00879,8.0,172.0,183.0,78.41,2.5671745022803947,0.928101095632293,0.4945108503380126,False
C00881,14.0,93.0,283.0,46.32857142857143,8.235289813688056e-06,2.764030996745684e-06,1.5375609836938056e-07,True
C00882,7.0,118.0,185.0,140.04142857142855,0.9485729997946742,0.3839538930821087,0.059142572405253876,True
C00883,18.0,38.0,41.0,96.44888888888889,13.585792662375349,0.8979271444487187,4.574069986140931e-06,False
C00886,4.0,72.0,101.0,78.66499999999999,2.208968542737539,0.8004800830486454,0.26781685797867755,False
C00887,11.0,75.0,77.0,95.04636363636364,6.698407227845398,0.9470249439980541,0.028307908722190373,False
C00888,3.0,47.0,51.0,78.60666666666667,3.6344843790359507,0.9386926931910975,0.4147481429792701,False
C00890,9.0,129.0,136.0,140.72222222222223,3.63643117944318,0.9322094730380633,0.273323934539429,False
C00891,46.0,189.0,302.0,66.64108695652173,2.0875227905890595e-07,2.5860917373414504e-08,6.5159200145361176e-12,True
C00892,20.0,158.0,161.0,53.1965,6.200993076518538,0.9491167651145281,0.030344323814735494,False
C00894,16.0,127.0,133.0,142.53375,5.8394929075289514,0.9245779335686465,0.028056491010494337,False
C00895,13.0,110.0,259.0,109.27846153846153,0.0006845595235884187,0.00022608367916577066,1.2188147977787892e-05,True
C00896,18.0,97.0,99.0,65.60333333333332,8.254903032660742,0.948884444742961,0.004264300540984185,False
C00897,16.0,53.0,292.0,36.229375,1.849967050732418e-10,5.6944136228309735e-11,2.394190040443687e-12,True
C00898,7.0,80.0,83.0,80.00428571428571,4.4986220857177175,0.9440273534917186,0.20422258304437457,False
C00899,2.0,23.0,264.0,5.28,0.008947880952118249,0.01141978285640993,0.005556875716328593,True
C00900,30.0,196.0,239.0,21.244000000000003,0.524701024643072,0.07828846450497909,0.00010036260744296633,True
C00901,2.0,31.0,154.0,51.705,0.17054360891117448,0.13362689781623172,0.0472800603020973,True
